order_id,order_date,product,category,unit_price,quantity,discount_pct,revenue,country,channel,status,customer_age,customer_gender
ORD-04033,2023-02-15,Protein Powder,Sports,54.99,5,20,219.96,USA,Direct,Delivered,58,Other
ORD-04034,2024-02-14,Laptop Pro 15,Electronics,1299.99,4,0,5199.96,France,Referral,Delivered,29,Male
ORD-04035,2023-09-26,Laptop Pro 15,Electronics,1299.99,4,20,4159.97,Australia,Social Media,Shipped,34,Female
ORD-04036,2024-02-13,Instant Pot,Kitchen,99.99,5,0,499.95,USA,Direct,Processing,19,Female
ORD-04037,2023-03-27,Air Fryer,Kitchen,129.99,5,15,552.46,Australia,Email,Shipped,62,Female
ORD-04038,2023-07-29,Wireless Mouse,Electronics,29.99,1,5,28.49,Australia,Direct,Returned,40,Female
ORD-04039,2023-05-18,Yoga Mat,Sports,39.99,5,10,179.96,Brazil,Referral,Processing,50,Female
ORD-04040,2024-01-26,Office Chair,Furniture,299.99,4,15,1019.97,Germany,Organic,Delivered,42,Other
ORD-04041,2023-02-23,Bookshelf,Furniture,189.99,2,0,379.98,USA,Organic,Delivered,64,Male
ORD-04042,2024-07-23,Standing Desk,Furniture,549.99,1,0,549.99,Brazil,Referral,Delivered,60,Female
ORD-04043,2023-03-23,Sunscreen SPF50,Beauty,22.99,5,10,103.45,USA,Paid Ads,Processing,19,Male
ORD-04044,2023-12-04,Mechanical Keyboard,Electronics,149.99,3,20,359.98,Australia,Direct,Delivered,53,Male
ORD-04045,2024-08-06,Water Bottle,Sports,24.99,3,0,74.97,UK,Social Media,Shipped,54,Other
ORD-04046,2023-02-18,Office Chair,Furniture,299.99,2,0,599.98,Brazil,Paid Ads,Processing,33,Other
ORD-04047,2024-01-03,USB-C Hub,Electronics,49.99,4,5,189.96,Germany,Direct,Delivered,54,Female
ORD-04048,2023-08-15,4K Monitor,Electronics,499.99,4,5,1899.96,USA,Referral,Delivered,50,Other
ORD-04049,2024-02-18,Air Fryer,Kitchen,129.99,5,15,552.46,Japan,Social Media,Shipped,62,Other
ORD-04050,2023-06-02,Deep Work,Books,18.99,2,0,37.98,Canada,Paid Ads,Processing,28,Other
ORD-04051,2024-07-03,Laptop Pro 15,Electronics,1299.99,1,10,1169.99,Germany,Paid Ads,Delivered,41,Male
ORD-04052,2023-02-12,Bookshelf,Furniture,189.99,5,10,854.96,Australia,Email,Processing,64,Female
ORD-04053,2024-11-28,Bookshelf,Furniture,189.99,4,5,721.96,Brazil,Referral,Delivered,57,Female
ORD-04054,2023-10-13,Protein Powder,Sports,54.99,5,0,274.95,Brazil,Social Media,Cancelled,35,Other
ORD-04055,2023-11-30,Deep Work,Books,18.99,4,0,75.96,Canada,Organic,Delivered,40,Other
ORD-04056,2023-07-25,USB-C Hub,Electronics,49.99,4,0,199.96,Australia,Direct,Returned,63,Female
ORD-04057,2024-09-06,Air Fryer,Kitchen,129.99,2,10,233.98,Brazil,Social Media,Processing,63,Female
ORD-04058,2023-10-11,USB-C Hub,Electronics,49.99,1,15,42.49,France,Referral,Shipped,61,Male
ORD-04059,2024-03-14,Desk Lamp,Furniture,44.99,3,20,107.98,UK,Direct,Cancelled,25,Other
ORD-04060,2024-09-25,Python Crash Course,Books,34.99,4,0,139.96,Australia,Paid Ads,Delivered,57,Female
ORD-04061,2023-12-31,Protein Powder,Sports,54.99,1,20,43.99,Australia,Direct,Shipped,37,Male
ORD-04062,2024-09-18,Standing Desk,Furniture,549.99,4,10,1979.96,Japan,Paid Ads,Cancelled,18,Male
ORD-04063,2024-08-02,Running Shoes,Sports,119.99,3,15,305.97,Canada,Organic,Returned,25,Female
ORD-04064,2023-07-16,Wireless Mouse,Electronics,29.99,1,20,23.99,Australia,Referral,Shipped,59,Other
ORD-04065,2023-06-08,Webcam HD,Electronics,89.99,3,0,269.97,Canada,Referral,Delivered,52,Other
ORD-04066,2023-08-09,Water Bottle,Sports,24.99,5,0,124.95,Brazil,Email,Shipped,53,Male
ORD-04067,2024-08-04,Air Fryer,Kitchen,129.99,5,20,519.96,France,Email,Cancelled,62,Male
ORD-04068,2023-03-26,Air Fryer,Kitchen,129.99,5,0,649.95,France,Organic,Returned,31,Male
ORD-04069,2023-11-04,Atomic Habits,Books,16.99,1,0,16.99,Australia,Paid Ads,Shipped,65,Male
ORD-04070,2024-01-19,The Lean Startup,Books,19.99,4,5,75.96,Brazil,Organic,Delivered,38,Female
ORD-04071,2023-10-07,Bookshelf,Furniture,189.99,1,0,189.99,Germany,Referral,Delivered,43,Male
ORD-04072,2024-09-21,Bookshelf,Furniture,189.99,4,20,607.97,France,Direct,Returned,43,Other
ORD-04073,2024-12-18,4K Monitor,Electronics,499.99,4,0,1999.96,USA,Direct,Delivered,65,Male
ORD-04074,2024-02-09,Instant Pot,Kitchen,99.99,3,10,269.97,UK,Organic,Processing,62,Male
ORD-04075,2024-12-28,The Lean Startup,Books,19.99,3,5,56.97,Brazil,Direct,Cancelled,61,Male
ORD-04076,2024-05-28,Office Chair,Furniture,299.99,1,0,299.99,UK,Social Media,Delivered,64,Other
ORD-04077,2024-11-03,Running Shoes,Sports,119.99,5,0,599.95,USA,Direct,Shipped,47,Female
ORD-04078,2023-11-24,Atomic Habits,Books,16.99,2,0,33.98,Canada,Email,Delivered,44,Female
ORD-04079,2023-08-11,Coffee Maker,Kitchen,89.99,3,5,256.47,Brazil,Direct,Processing,35,Female
ORD-04080,2024-02-09,Laptop Pro 15,Electronics,1299.99,4,10,4679.96,USA,Email,Returned,39,Male
ORD-04081,2024-11-13,Deep Work,Books,18.99,5,0,94.95,UK,Email,Shipped,41,Female
ORD-04082,2023-03-12,4K Monitor,Electronics,499.99,5,15,2124.96,France,Social Media,Delivered,37,Other
ORD-04083,2023-06-19,Protein Powder,Sports,54.99,2,15,93.48,UK,Email,Delivered,57,Other
ORD-04084,2023-07-02,The Lean Startup,Books,19.99,2,10,35.98,Australia,Direct,Processing,48,Female
ORD-04085,2024-03-26,Desk Lamp,Furniture,44.99,4,0,179.96,Japan,Social Media,Processing,20,Female
ORD-04086,2023-01-20,Office Chair,Furniture,299.99,3,0,899.97,France,Direct,Returned,63,Male
ORD-04087,2024-10-15,Water Bottle,Sports,24.99,2,20,39.98,Japan,Referral,Shipped,60,Female
ORD-04088,2023-04-15,Protein Powder,Sports,54.99,4,20,175.97,Canada,Paid Ads,Cancelled,18,Other
ORD-04089,2023-09-30,Sunscreen SPF50,Beauty,22.99,5,20,91.96,USA,Email,Shipped,62,Male
ORD-04090,2023-11-02,Mechanical Keyboard,Electronics,149.99,3,0,449.97,Australia,Referral,Shipped,47,Male
ORD-04091,2023-02-22,Blender Pro,Kitchen,74.99,1,0,74.99,UK,Social Media,Cancelled,34,Female
ORD-04092,2024-04-10,Yoga Mat,Sports,39.99,3,10,107.97,France,Paid Ads,Cancelled,22,Other
ORD-04093,2023-09-26,Instant Pot,Kitchen,99.99,5,5,474.95,Canada,Paid Ads,Delivered,41,Female
ORD-04094,2024-05-27,Protein Powder,Sports,54.99,4,0,219.96,UK,Paid Ads,Delivered,35,Other
ORD-04095,2024-10-11,Python Crash Course,Books,34.99,3,0,104.97,Japan,Referral,Delivered,59,Female
ORD-04096,2024-04-23,Running Shoes,Sports,119.99,5,15,509.96,Australia,Paid Ads,Delivered,27,Other
ORD-04097,2024-01-11,Office Chair,Furniture,299.99,3,10,809.97,USA,Direct,Cancelled,55,Female
ORD-04098,2024-05-12,Skincare Set,Beauty,59.99,5,0,299.95,Brazil,Social Media,Processing,24,Other
ORD-04099,2024-02-23,Standing Desk,Furniture,549.99,1,0,549.99,France,Direct,Cancelled,25,Male
ORD-04100,2024-02-25,Webcam HD,Electronics,89.99,2,0,179.98,France,Email,Delivered,37,Male
ORD-04101,2024-04-21,Mechanical Keyboard,Electronics,149.99,3,5,427.47,Brazil,Direct,Cancelled,24,Female
ORD-04102,2024-05-19,Blender Pro,Kitchen,74.99,5,5,356.2,Germany,Social Media,Delivered,53,Female
ORD-04103,2024-12-31,Protein Powder,Sports,54.99,5,0,274.95,USA,Referral,Cancelled,31,Female
ORD-04104,2023-10-18,Office Chair,Furniture,299.99,4,0,1199.96,UK,Email,Delivered,30,Other
ORD-04105,2024-02-02,Mechanical Keyboard,Electronics,149.99,1,0,149.99,Brazil,Social Media,Processing,61,Male
ORD-04106,2024-11-05,Wireless Mouse,Electronics,29.99,1,5,28.49,USA,Email,Shipped,54,Other
ORD-04107,2023-10-04,Deep Work,Books,18.99,1,5,18.04,Japan,Direct,Processing,29,Other
ORD-04108,2023-11-17,Protein Powder,Sports,54.99,1,5,52.24,Canada,Organic,Cancelled,41,Other
ORD-04109,2023-08-31,Blender Pro,Kitchen,74.99,5,20,299.96,Japan,Email,Shipped,61,Male
ORD-04110,2023-12-28,Running Shoes,Sports,119.99,4,5,455.96,Germany,Social Media,Cancelled,40,Other
ORD-04111,2024-06-23,Coffee Maker,Kitchen,89.99,4,0,359.96,Brazil,Organic,Shipped,26,Male
ORD-04112,2024-06-30,Atomic Habits,Books,16.99,2,0,33.98,UK,Paid Ads,Delivered,40,Male
ORD-04113,2023-07-18,Coffee Maker,Kitchen,89.99,1,0,89.99,France,Paid Ads,Delivered,56,Female
ORD-04114,2023-11-14,Webcam HD,Electronics,89.99,4,15,305.97,France,Referral,Delivered,45,Female
ORD-04115,2024-11-19,Yoga Mat,Sports,39.99,3,5,113.97,Japan,Email,Returned,22,Other
ORD-04116,2023-10-02,The Lean Startup,Books,19.99,1,0,19.99,USA,Direct,Delivered,47,Other
ORD-04117,2023-08-22,Office Chair,Furniture,299.99,4,20,959.97,Australia,Referral,Returned,27,Female
ORD-04118,2023-01-26,The Lean Startup,Books,19.99,2,20,31.98,Australia,Paid Ads,Cancelled,44,Male
ORD-04119,2024-04-27,Deep Work,Books,18.99,3,15,48.42,UK,Paid Ads,Processing,51,Female
ORD-04120,2024-03-15,Deep Work,Books,18.99,1,0,18.99,Canada,Direct,Delivered,30,Male
ORD-04121,2023-03-19,Dumbbells Set,Sports,79.99,2,0,159.98,Canada,Email,Delivered,24,Other
ORD-04122,2024-05-15,Air Fryer,Kitchen,129.99,5,10,584.96,Canada,Social Media,Returned,57,Female
ORD-04123,2024-02-08,Sunscreen SPF50,Beauty,22.99,3,5,65.52,France,Direct,Cancelled,35,Female
ORD-04124,2024-01-17,Instant Pot,Kitchen,99.99,2,0,199.98,Australia,Direct,Returned,38,Female
ORD-04125,2023-10-21,USB-C Hub,Electronics,49.99,1,10,44.99,UK,Direct,Processing,60,Other
ORD-04126,2023-12-17,USB-C Hub,Electronics,49.99,2,5,94.98,Brazil,Paid Ads,Processing,19,Other
ORD-04127,2023-12-13,4K Monitor,Electronics,499.99,1,0,499.99,UK,Direct,Processing,31,Female
ORD-04128,2024-03-15,The Lean Startup,Books,19.99,3,20,47.98,UK,Referral,Returned,35,Female
ORD-04129,2023-03-24,Dumbbells Set,Sports,79.99,4,15,271.97,Canada,Paid Ads,Delivered,22,Female
ORD-04130,2024-11-08,The Lean Startup,Books,19.99,2,0,39.98,Germany,Social Media,Delivered,21,Male
ORD-04131,2023-04-24,Webcam HD,Electronics,89.99,4,0,359.96,Germany,Email,Delivered,30,Male
ORD-04132,2024-06-04,Python Crash Course,Books,34.99,4,0,139.96,Brazil,Email,Delivered,64,Other
ORD-04133,2023-01-11,Bookshelf,Furniture,189.99,4,5,721.96,UK,Referral,Delivered,47,Female
ORD-04134,2023-05-28,Skincare Set,Beauty,59.99,5,0,299.95,USA,Email,Shipped,59,Female
ORD-04135,2024-12-06,USB-C Hub,Electronics,49.99,4,0,199.96,UK,Email,Delivered,20,Female
ORD-04136,2024-07-12,The Lean Startup,Books,19.99,5,5,94.95,USA,Direct,Delivered,24,Other
ORD-04137,2024-02-04,Deep Work,Books,18.99,2,0,37.98,Germany,Direct,Delivered,42,Female
ORD-04138,2024-11-01,Protein Powder,Sports,54.99,4,0,219.96,Japan,Email,Delivered,24,Other
ORD-04139,2024-09-19,USB-C Hub,Electronics,49.99,4,0,199.96,Australia,Direct,Cancelled,32,Other
ORD-04140,2024-11-29,Laptop Pro 15,Electronics,1299.99,4,20,4159.97,France,Referral,Delivered,54,Other
ORD-04141,2024-12-27,Sunscreen SPF50,Beauty,22.99,4,15,78.17,USA,Paid Ads,Delivered,26,Female
ORD-04142,2024-11-08,Mechanical Keyboard,Electronics,149.99,5,5,712.45,USA,Organic,Processing,22,Other
ORD-04143,2024-01-18,Atomic Habits,Books,16.99,5,0,84.95,Germany,Email,Processing,27,Other
ORD-04144,2024-02-05,Desk Lamp,Furniture,44.99,1,5,42.74,France,Paid Ads,Delivered,39,Male
ORD-04145,2023-03-10,Coffee Maker,Kitchen,89.99,2,15,152.98,Japan,Direct,Delivered,39,Male
ORD-04146,2024-02-16,Laptop Pro 15,Electronics,1299.99,2,0,2599.98,UK,Email,Processing,65,Male
ORD-04147,2024-07-17,Instant Pot,Kitchen,99.99,5,5,474.95,Australia,Social Media,Processing,18,Male
ORD-04148,2024-09-09,Yoga Mat,Sports,39.99,2,20,63.98,Australia,Referral,Delivered,50,Female
ORD-04149,2023-07-16,Blender Pro,Kitchen,74.99,5,15,318.71,UK,Organic,Shipped,41,Female
ORD-04150,2023-09-03,Protein Powder,Sports,54.99,1,5,52.24,France,Social Media,Delivered,42,Other
ORD-04151,2023-08-11,Sunscreen SPF50,Beauty,22.99,3,0,68.97,USA,Paid Ads,Cancelled,23,Female
ORD-04152,2023-02-18,Sunscreen SPF50,Beauty,22.99,1,0,22.99,Germany,Paid Ads,Delivered,54,Female
ORD-04153,2024-01-12,The Lean Startup,Books,19.99,5,15,84.96,Brazil,Referral,Processing,18,Male
ORD-04154,2023-12-14,Sunscreen SPF50,Beauty,22.99,5,5,109.2,UK,Email,Shipped,23,Female
ORD-04155,2024-12-17,Laptop Pro 15,Electronics,1299.99,2,0,2599.98,Australia,Email,Processing,46,Male
ORD-04156,2024-08-09,Water Bottle,Sports,24.99,1,0,24.99,France,Direct,Shipped,18,Female
ORD-04157,2023-04-06,Standing Desk,Furniture,549.99,3,10,1484.97,Germany,Direct,Cancelled,53,Other
ORD-04158,2023-11-25,Running Shoes,Sports,119.99,2,5,227.98,Japan,Referral,Delivered,25,Other
ORD-04159,2024-04-09,Sunscreen SPF50,Beauty,22.99,4,5,87.36,Brazil,Direct,Shipped,21,Male
ORD-04160,2024-02-02,Dumbbells Set,Sports,79.99,2,0,159.98,Australia,Direct,Returned,63,Other
ORD-04161,2024-04-10,Blender Pro,Kitchen,74.99,2,20,119.98,UK,Direct,Returned,48,Male
ORD-04162,2023-02-15,Yoga Mat,Sports,39.99,2,0,79.98,France,Referral,Returned,44,Other
ORD-04163,2024-04-07,Protein Powder,Sports,54.99,4,0,219.96,Australia,Organic,Returned,18,Female
ORD-04164,2024-07-09,Dumbbells Set,Sports,79.99,5,20,319.96,USA,Referral,Delivered,62,Female
ORD-04165,2023-08-11,Mechanical Keyboard,Electronics,149.99,5,0,749.95,Australia,Email,Delivered,39,Female
ORD-04166,2023-06-16,Python Crash Course,Books,34.99,1,5,33.24,Australia,Referral,Cancelled,37,Female
ORD-04167,2024-02-28,Mechanical Keyboard,Electronics,149.99,1,0,149.99,USA,Email,Processing,48,Female
ORD-04168,2023-11-11,Desk Lamp,Furniture,44.99,3,0,134.97,Australia,Email,Delivered,47,Male
ORD-04169,2024-06-08,Deep Work,Books,18.99,4,0,75.96,Canada,Email,Cancelled,54,Male
ORD-04170,2023-10-31,The Lean Startup,Books,19.99,3,0,59.97,USA,Paid Ads,Processing,18,Other
ORD-04171,2024-06-03,Dumbbells Set,Sports,79.99,4,10,287.96,Australia,Direct,Shipped,18,Female
ORD-04172,2024-01-24,Skincare Set,Beauty,59.99,5,15,254.96,Canada,Direct,Cancelled,44,Male
ORD-04173,2023-08-12,The Lean Startup,Books,19.99,2,5,37.98,Brazil,Organic,Processing,46,Female
ORD-04174,2024-04-12,Desk Lamp,Furniture,44.99,5,0,224.95,Brazil,Organic,Returned,59,Male
ORD-04175,2024-08-06,Deep Work,Books,18.99,4,0,75.96,Japan,Paid Ads,Shipped,47,Other
ORD-04176,2023-07-08,Skincare Set,Beauty,59.99,4,0,239.96,UK,Organic,Shipped,33,Female
ORD-04177,2023-05-07,4K Monitor,Electronics,499.99,5,10,2249.95,Japan,Paid Ads,Delivered,60,Male
ORD-04178,2024-02-21,Atomic Habits,Books,16.99,2,0,33.98,Germany,Paid Ads,Delivered,30,Other
ORD-04179,2023-09-05,Wireless Mouse,Electronics,29.99,2,0,59.98,Germany,Social Media,Delivered,42,Male
ORD-04180,2024-02-15,Instant Pot,Kitchen,99.99,1,20,79.99,Japan,Referral,Delivered,63,Male
ORD-04181,2024-11-27,Laptop Pro 15,Electronics,1299.99,4,10,4679.96,Australia,Direct,Delivered,30,Female
ORD-04182,2024-03-24,Atomic Habits,Books,16.99,4,0,67.96,Canada,Referral,Delivered,23,Male
ORD-04183,2024-06-01,Protein Powder,Sports,54.99,2,5,104.48,USA,Organic,Returned,42,Female
ORD-04184,2023-09-17,The Lean Startup,Books,19.99,5,0,99.95,France,Referral,Shipped,39,Male
ORD-04185,2023-04-20,Mechanical Keyboard,Electronics,149.99,5,15,637.46,USA,Social Media,Delivered,41,Female
ORD-04186,2023-11-15,4K Monitor,Electronics,499.99,5,20,1999.96,USA,Social Media,Delivered,46,Female
ORD-04187,2023-11-06,4K Monitor,Electronics,499.99,3,0,1499.97,USA,Email,Processing,45,Other
ORD-04188,2024-06-26,Air Fryer,Kitchen,129.99,4,10,467.96,Japan,Organic,Cancelled,29,Male
ORD-04189,2023-08-23,Skincare Set,Beauty,59.99,5,0,299.95,Canada,Organic,Delivered,22,Female
ORD-04190,2023-02-05,USB-C Hub,Electronics,49.99,5,15,212.46,Australia,Referral,Shipped,44,Male
ORD-04191,2024-08-29,Sunscreen SPF50,Beauty,22.99,5,15,97.71,Canada,Referral,Returned,48,Other
ORD-04192,2024-06-21,Sunscreen SPF50,Beauty,22.99,4,0,91.96,Brazil,Paid Ads,Returned,62,Male
ORD-04193,2023-09-15,Webcam HD,Electronics,89.99,3,10,242.97,Australia,Email,Delivered,54,Male
ORD-04194,2024-04-30,Blender Pro,Kitchen,74.99,5,5,356.2,France,Social Media,Delivered,45,Male
ORD-04195,2023-08-29,Running Shoes,Sports,119.99,2,10,215.98,USA,Email,Delivered,19,Female
ORD-04196,2023-03-22,Instant Pot,Kitchen,99.99,1,0,99.99,Brazil,Social Media,Delivered,61,Male
ORD-04197,2023-06-03,Laptop Pro 15,Electronics,1299.99,2,15,2209.98,Canada,Direct,Cancelled,59,Male
ORD-04198,2023-03-26,Skincare Set,Beauty,59.99,4,0,239.96,France,Social Media,Delivered,22,Female
ORD-04199,2023-10-10,The Lean Startup,Books,19.99,4,10,71.96,Canada,Direct,Returned,62,Male
ORD-04200,2023-02-26,Dumbbells Set,Sports,79.99,4,5,303.96,Canada,Email,Delivered,59,Other
ORD-04201,2023-01-19,Sunscreen SPF50,Beauty,22.99,1,0,22.99,Canada,Email,Cancelled,61,Other
ORD-04202,2024-04-03,Dumbbells Set,Sports,79.99,3,0,239.97,USA,Paid Ads,Returned,64,Female
ORD-04203,2023-02-26,Python Crash Course,Books,34.99,5,20,139.96,Australia,Social Media,Cancelled,52,Male
ORD-04204,2023-07-26,Laptop Pro 15,Electronics,1299.99,5,0,6499.95,Brazil,Paid Ads,Delivered,62,Other
ORD-04205,2023-08-10,Standing Desk,Furniture,549.99,5,15,2337.46,USA,Email,Delivered,23,Female
ORD-04206,2023-12-10,Desk Lamp,Furniture,44.99,5,0,224.95,Germany,Paid Ads,Shipped,49,Male
ORD-04207,2023-10-02,Skincare Set,Beauty,59.99,5,0,299.95,UK,Referral,Cancelled,47,Male
ORD-04208,2023-04-08,Office Chair,Furniture,299.99,1,15,254.99,UK,Referral,Shipped,49,Other
ORD-04209,2024-05-09,Blender Pro,Kitchen,74.99,2,0,149.98,Canada,Social Media,Delivered,54,Male
ORD-04210,2023-02-17,Mechanical Keyboard,Electronics,149.99,5,0,749.95,Australia,Paid Ads,Delivered,32,Other
ORD-04211,2023-06-02,Deep Work,Books,18.99,4,20,60.77,USA,Social Media,Processing,59,Male
ORD-04212,2024-05-03,Deep Work,Books,18.99,3,10,51.27,Canada,Referral,Delivered,39,Other
ORD-04213,2024-10-08,Office Chair,Furniture,299.99,3,20,719.98,UK,Organic,Shipped,31,Other
ORD-04214,2024-10-23,Desk Lamp,Furniture,44.99,1,0,44.99,Canada,Organic,Returned,47,Female
ORD-04215,2024-04-15,Water Bottle,Sports,24.99,1,20,19.99,France,Paid Ads,Delivered,53,Female
ORD-04216,2023-09-01,Deep Work,Books,18.99,4,0,75.96,Japan,Paid Ads,Delivered,56,Male
ORD-04217,2024-06-13,Atomic Habits,Books,16.99,2,15,28.88,UK,Paid Ads,Delivered,59,Other
ORD-04218,2024-04-26,Skincare Set,Beauty,59.99,4,0,239.96,Japan,Direct,Returned,47,Female
ORD-04219,2023-06-25,Sunscreen SPF50,Beauty,22.99,3,0,68.97,Germany,Direct,Delivered,30,Other
ORD-04220,2023-12-17,Water Bottle,Sports,24.99,5,5,118.7,Brazil,Paid Ads,Processing,42,Female
ORD-04221,2024-05-02,Mechanical Keyboard,Electronics,149.99,3,5,427.47,France,Paid Ads,Processing,61,Other
ORD-04222,2023-02-14,Webcam HD,Electronics,89.99,5,10,404.95,USA,Paid Ads,Delivered,52,Other
ORD-04223,2023-01-20,Air Fryer,Kitchen,129.99,3,0,389.97,France,Email,Processing,44,Male
ORD-04224,2024-10-03,Laptop Pro 15,Electronics,1299.99,1,10,1169.99,France,Organic,Processing,22,Female
ORD-04225,2024-12-16,Office Chair,Furniture,299.99,4,0,1199.96,Brazil,Email,Delivered,36,Male
ORD-04226,2024-02-20,Standing Desk,Furniture,549.99,2,0,1099.98,Australia,Social Media,Processing,27,Male
ORD-04227,2023-08-15,Bookshelf,Furniture,189.99,5,0,949.95,USA,Referral,Returned,23,Other
ORD-04228,2023-10-02,Air Fryer,Kitchen,129.99,1,0,129.99,Australia,Paid Ads,Shipped,33,Male
ORD-04229,2024-12-28,Mechanical Keyboard,Electronics,149.99,4,0,599.96,Canada,Email,Delivered,22,Female
ORD-04230,2024-05-18,Protein Powder,Sports,54.99,4,10,197.96,USA,Organic,Cancelled,22,Other
ORD-04231,2023-09-30,4K Monitor,Electronics,499.99,5,20,1999.96,Germany,Paid Ads,Delivered,57,Other
ORD-04232,2023-10-07,Desk Lamp,Furniture,44.99,3,0,134.97,Canada,Referral,Processing,58,Male
ORD-04233,2024-10-24,Sunscreen SPF50,Beauty,22.99,3,10,62.07,Japan,Direct,Shipped,62,Female
ORD-04234,2024-05-03,USB-C Hub,Electronics,49.99,3,0,149.97,USA,Paid Ads,Delivered,45,Male
ORD-04235,2023-11-05,Desk Lamp,Furniture,44.99,2,5,85.48,Australia,Organic,Delivered,64,Male
ORD-04236,2023-05-27,Coffee Maker,Kitchen,89.99,5,0,449.95,USA,Direct,Cancelled,21,Female
ORD-04237,2023-11-04,Desk Lamp,Furniture,44.99,4,0,179.96,France,Social Media,Delivered,46,Other
ORD-04238,2024-05-15,Yoga Mat,Sports,39.99,3,0,119.97,France,Direct,Delivered,63,Female
ORD-04239,2023-06-30,Air Fryer,Kitchen,129.99,2,0,259.98,Japan,Referral,Shipped,56,Male
ORD-04240,2024-12-23,Skincare Set,Beauty,59.99,1,15,50.99,Japan,Email,Delivered,35,Other
ORD-04241,2023-08-19,Coffee Maker,Kitchen,89.99,2,0,179.98,Germany,Direct,Processing,43,Other
ORD-04242,2023-01-20,Dumbbells Set,Sports,79.99,3,20,191.98,Germany,Direct,Returned,60,Other
ORD-04243,2023-07-07,Instant Pot,Kitchen,99.99,3,0,299.97,Brazil,Referral,Cancelled,32,Female
ORD-04244,2024-04-12,Running Shoes,Sports,119.99,2,20,191.98,UK,Paid Ads,Delivered,19,Female
ORD-04245,2023-08-27,Dumbbells Set,Sports,79.99,3,0,239.97,Germany,Organic,Delivered,32,Female
ORD-04246,2023-11-14,Mechanical Keyboard,Electronics,149.99,2,0,299.98,France,Email,Delivered,19,Other
ORD-04247,2024-08-06,Atomic Habits,Books,16.99,3,0,50.97,Brazil,Paid Ads,Delivered,33,Male
ORD-04248,2023-12-22,Wireless Mouse,Electronics,29.99,3,0,89.97,Japan,Organic,Delivered,33,Male
ORD-04249,2023-12-01,Mechanical Keyboard,Electronics,149.99,1,5,142.49,UK,Social Media,Delivered,38,Other
ORD-04250,2024-05-25,Wireless Mouse,Electronics,29.99,5,0,149.95,USA,Social Media,Delivered,27,Other
ORD-04251,2024-12-04,Blender Pro,Kitchen,74.99,3,0,224.97,Japan,Social Media,Delivered,23,Other
ORD-04252,2024-09-27,Webcam HD,Electronics,89.99,3,20,215.98,Australia,Organic,Delivered,38,Male
ORD-04253,2024-06-06,Wireless Mouse,Electronics,29.99,4,20,95.97,UK,Referral,Delivered,33,Other
ORD-04254,2023-12-20,Laptop Pro 15,Electronics,1299.99,3,15,3314.97,Germany,Direct,Cancelled,37,Other
ORD-04255,2023-09-18,Sunscreen SPF50,Beauty,22.99,1,10,20.69,Brazil,Organic,Delivered,62,Female
ORD-04256,2023-11-18,Office Chair,Furniture,299.99,4,0,1199.96,Japan,Email,Returned,32,Male
ORD-04257,2024-06-11,Air Fryer,Kitchen,129.99,2,0,259.98,Japan,Paid Ads,Delivered,45,Male
ORD-04258,2024-02-25,4K Monitor,Electronics,499.99,1,15,424.99,Australia,Direct,Shipped,33,Female
ORD-04259,2023-05-15,Laptop Pro 15,Electronics,1299.99,1,5,1234.99,Japan,Organic,Delivered,20,Female
ORD-04260,2023-06-07,Wireless Mouse,Electronics,29.99,3,10,80.97,Japan,Referral,Returned,40,Other
ORD-04261,2024-10-29,Bookshelf,Furniture,189.99,5,5,902.45,Brazil,Organic,Delivered,30,Other
ORD-04262,2023-08-09,Instant Pot,Kitchen,99.99,4,0,399.96,USA,Direct,Returned,55,Male
ORD-04263,2023-04-22,Wireless Mouse,Electronics,29.99,1,0,29.99,Japan,Direct,Delivered,21,Other
ORD-04264,2023-08-10,Coffee Maker,Kitchen,89.99,2,5,170.98,UK,Referral,Processing,31,Male
ORD-04265,2023-10-15,Standing Desk,Furniture,549.99,1,5,522.49,Germany,Referral,Processing,25,Female
ORD-04266,2024-06-04,Python Crash Course,Books,34.99,5,15,148.71,Australia,Organic,Processing,61,Female
ORD-04267,2024-03-06,Coffee Maker,Kitchen,89.99,1,0,89.99,USA,Direct,Processing,42,Female
ORD-04268,2024-02-14,Sunscreen SPF50,Beauty,22.99,5,10,103.45,Canada,Email,Shipped,29,Other
ORD-04269,2023-02-05,Laptop Pro 15,Electronics,1299.99,4,0,5199.96,Brazil,Paid Ads,Returned,18,Other
ORD-04270,2024-10-15,Atomic Habits,Books,16.99,1,15,14.44,France,Email,Delivered,58,Male
ORD-04271,2024-04-14,Running Shoes,Sports,119.99,3,5,341.97,France,Organic,Shipped,51,Male
ORD-04272,2024-12-30,Sunscreen SPF50,Beauty,22.99,1,10,20.69,Germany,Organic,Returned,43,Other
ORD-04273,2024-03-30,The Lean Startup,Books,19.99,5,10,89.95,Australia,Organic,Cancelled,34,Female
ORD-04274,2023-10-18,Coffee Maker,Kitchen,89.99,5,0,449.95,Japan,Email,Delivered,34,Female
ORD-04275,2024-05-07,Dumbbells Set,Sports,79.99,5,0,399.95,Japan,Email,Processing,50,Other
ORD-04276,2024-03-03,Desk Lamp,Furniture,44.99,3,0,134.97,Australia,Email,Delivered,23,Female
ORD-04277,2023-11-08,Office Chair,Furniture,299.99,4,0,1199.96,Australia,Direct,Processing,41,Female
ORD-04278,2023-08-01,Water Bottle,Sports,24.99,2,20,39.98,UK,Referral,Delivered,58,Other
